url,标题,作者,发表时间,字数,浏览数
https://www.jianshu.com/p/8a690961d810,这些道理需要我们慢慢才能明白的！,赚钱养佳,2020.04.26 16:53:03,"字数 2,018","阅读 15,695"
https://www.jianshu.com/p/7b9381f08452,《C++ Primer》读书笔记,尤汐_Jennica,2017.03.21 17:58:58,"字数 18,704","阅读 5,270"
https://www.jianshu.com/p/04c9a8d882d3,《简书·运动&健身专题精选》第1期（2016年7月刊上）,墨小虎,2016.07.16 22:11:23,"字数 3,387","阅读 6,635"
https://www.jianshu.com/p/81a0a350e794,打开你体内宇宙能量的40句话！,天音能量,2020.06.24 11:51:53,"字数 1,726","阅读 5,376"
https://www.jianshu.com/p/f6af44a0e1db,从量子力学到阳明心学——冲破藩篱就是开悟,良知渡口,2020.07.16 14:07:59,"字数 1,520","阅读 1,761"
https://www.jianshu.com/p/e537ecfc7586,【心想生】钱是你状态的一个象征,感恩2020,2020.07.15 20:06:49,字数 975,阅读 367
https://www.jianshu.com/p/cb06b6c51b2c,保持优秀的10大习惯,超级晖,2020.06.01 05:47:21,字数 804,阅读 619
https://www.jianshu.com/p/63355e66f18f,能量的三个层级,玄師独孤昜,2020.05.22 22:42:25,字数 411,阅读 210
https://www.jianshu.com/p/506232bb3f83,啊！生活 （要写下去吗？）,明珑,2020.07.26 08:02:35,字数 900,阅读 10
https://www.jianshu.com/p/081437f0a03e,啊！生活 之 （经年累月）,明珑,2020.06.22 14:33:10,字数 846,阅读 65
https://www.jianshu.com/p/4d943dc45d0b,啊！生活 之 （选择运动）,明珑,2020.08.08 18:42:29,字数 877,阅读 9
https://www.jianshu.com/p/8150fab61868,他和黑人妻子的故事,风之色彩2019,2020.05.16 11:14:35,字数 248,"阅读 13,704"
https://www.jianshu.com/p/6da55f2722d2,前任！我哭了三天，现在该你哭了！,大书言,2020.05.18 23:59:33,字数 328,"阅读 13,066"
https://www.jianshu.com/p/c6f30f0ea04c,第三次结婚,七弘,2020.05.18 17:38:18,"字数 1,126","阅读 4,924"
https://www.jianshu.com/p/7644afc2d271,25岁的单身之旅,一个有才情的女子,2020.05.17 16:35:25,字数 456,"阅读 16,927"
https://www.jianshu.com/p/f44ce4adbb1c,周星驰张柏芝要结婚？这波操作网友“目瞪口呆”,每日心选,2020.05.17 14:42:24,"字数 1,033","阅读 9,309"
https://www.jianshu.com/p/6298bd2af779,LeetCode 树,lindsay_bubble,2017.02.16 17:31:12,"字数 1,481",阅读 106
https://www.jianshu.com/p/8d27c9dbdbfa,刷题记录--综合,Morphiaaa,2016.08.25 01:19:30,"字数 5,506",阅读 186
https://www.jianshu.com/p/5c5b781d9ce6,一个混迹健身房两年的“老油条”的一些小经验（二十八）,安小成,2016.06.30 09:43:57,"字数 1,205","阅读 2,995"
https://www.jianshu.com/p/ef170212a429,Leetcode--Design,Morphiaaa,2017.06.17 06:35:03,字数 899,阅读 70
https://www.jianshu.com/p/722c13a8c9e0,Leetcode--Sliding Window,Morphiaaa,2017.06.20 00:52:33,字数 19,阅读 203
https://www.jianshu.com/p/608e7013005d,28岁程序员期权过亿，彪悍从头条退休，凭什么？,程序员的青春,2020.06.22 11:15:29,"字数 2,156","阅读 1,444"
https://www.jianshu.com/p/8ff057e226f9,2020年阿里、网易等各大厂最新前端面试题合集(30k以上面试题）,锤子技术,2020.06.13 21:54:36,字数 275,"阅读 1,396"
https://www.jianshu.com/p/aea0da3e0adb,“林有有”被网暴，“赵高”父亲更是被骂死，谁还敢好好演戏？,每日心选,2020.08.09 10:20:48,"字数 1,154",阅读 554
https://www.jianshu.com/p/b7a35be06968,01 | 红专厂游览艺术胜地,携程攻略社区,2016.11.03 16:49:53,字数 150,阅读 28
https://www.jianshu.com/p/db03286ac29a,梁山好汉也算是土匪，为何“不好女色”？,每日心选,2020.08.12 10:19:20,"字数 1,119",阅读 46
https://www.jianshu.com/p/5750adb89fe3,暑假里千万别忘了做这件事,小强大人,2016.07.14 10:35:08,"字数 2,169","阅读 11,741"
https://www.jianshu.com/p/0fc21a5d23f5,无运动•不青春 | 运动&健身专题精选 第4期（2016年8月刊下）,墨小虎,2016.09.03 10:53:16,"字数 2,679","阅读 2,456"
https://www.jianshu.com/p/53998ad25bbd,初学者的24式瑜伽，萌萌嘀Q版图，必收！,我家瑜伽,2016.07.13 16:36:59,字数 181,"阅读 4,997"
https://www.jianshu.com/p/cbb2f094572d,别说瘦身太难，我亲历的3个方法总有一款适合你（男女通用） ,红尘笑笑生,2016.07.12 20:47:54,"字数 2,412","阅读 10,045"
https://www.jianshu.com/p/8500e7472247,兰州，必须列入跑马梦想清单的城市，没有之一,握瑜,2016.06.13 23:54:36,"字数 4,716","阅读 2,679"
https://www.jianshu.com/p/92f9df437456,荐歌｜跑步时单曲循环的私藏歌单，给跑不动的你(附APP推荐）,陈曦_,2016.07.12 20:39:44,"字数 2,283","阅读 11,280"
https://www.jianshu.com/p/88468c3a973d,我不优秀，但我追求卓越--减肥让我努力成长,巴黎微白,2016.07.05 20:44:03,"字数 1,717","阅读 4,947"
https://www.jianshu.com/p/e0c082e3f2ad,十个跑步技巧 瘦到停不下来,RonaldMcDonald,2016.07.06 09:58:53,"字数 1,692","阅读 9,570"
https://www.jianshu.com/p/099b07bf57a2,一年瘦身30斤，一月练成马甲线，这些经验分享给正在瘦身的你,陈曦_,2016.07.05 12:58:43,"字数 3,176","阅读 43,816"
https://www.jianshu.com/p/bc787f75ce6e,瘦小腿的正确姿势~~！,硬派健身,2016.07.05 16:33:16,"字数 2,508","阅读 9,214"
https://www.jianshu.com/p/6f853b829820,FFmpeg 开源项目分析(三)AVStream解析,JeffMony,2020.06.02 01:19:52,字数 456,阅读 390
https://www.jianshu.com/p/5b07a2f05771,TCP 重传、滑动窗口、流量控制、拥塞控制,Aska偶阵雨,2020.06.02 10:20:18,"字数 4,081","阅读 2,511"
https://www.jianshu.com/p/fd2860178b93,WebRTC RTP Video 数据接收及组包分析,JeffreyLau,2020.05.18 00:33:46,"字数 1,591",阅读 286
https://www.jianshu.com/p/28a3de6e09c2,字节跳动算法面试，这样问“链表”太刁钻了！多亏我有内部消息,代码搬运者Java,2020.05.19 19:04:15,字数 948,"阅读 7,173"
https://www.jianshu.com/p/104dfcf6da30,面试CS基础之操作系统,尤汐_Jennica,2017.03.21 17:15:50,"字数 9,284","阅读 1,640"
https://www.jianshu.com/p/f13c9b730658,WebRTC RTP/RTCP协议分析(一),JeffreyLau,2020.05.17 16:16:24,"字数 2,886","阅读 1,273"
https://www.jianshu.com/p/5d4cfc8a4422,爱乐之城,幻想未满,2017.03.05 19:27:43,字数 191,阅读 84
https://www.jianshu.com/p/9f227604b1ea,C++ 常用语法,SeanC52111,2017.06.26 19:24:06,"字数 10,212",阅读 916
https://www.jianshu.com/p/a124b10e23b5,OC-3,AlanGe,2017.08.25 16:31:59,"字数 14,785",阅读 426
https://www.jianshu.com/p/d0002183b8e3,下班后的生活，决定了你是普通的咸鱼，还是有梦想的咸鱼,赚钱养佳,2020.07.16 21:42:04,"字数 2,401",阅读 137
https://www.jianshu.com/p/5f2b3c44f91f,深度好文： 员工不行，是换人还是换制度？,赚钱养佳,2020.07.15 20:39:05,"字数 3,699",阅读 471
https://www.jianshu.com/p/389f2a3435cd,生活中哪些行为一看就是高情商表现？,赚钱养佳,2020.07.03 13:50:10,"字数 3,236","阅读 6,375"
https://www.jianshu.com/p/04c47fb3f5fd,知道他和别人睡过后，我觉得他好脏,冰水湖,2020.05.12 13:16:07,"字数 1,922","阅读 21,742"
https://www.jianshu.com/p/a0c200b4631f,长发公主的秘密,ponyta,2017.05.19 10:31:34,字数 0,阅读 99
https://www.jianshu.com/p/49dae3b77761,好吃的东山羊,三福弗朗西斯,2017.02.23 23:30:47,字数 456,阅读 51
https://www.jianshu.com/p/8f5fb0c2609a,夫妻生活不和谐导致离婚，三个女人的经历告诉你：谨记这几点,我是眉尾旋,2020.04.20 06:47:58,"字数 3,303","阅读 8,335"
https://www.jianshu.com/p/d95a5c191978,下雨,庄德坤,2017.04.25 00:25:42,字数 737,阅读 13
https://www.jianshu.com/p/9d35ad5a13f2,首页投稿吐槽贴 | 说说你和首页的那些事,安小成,2017.08.22 10:47:52,字数 76,"阅读 1,185"
https://www.jianshu.com/p/d66b20e7027c,一个首页审稿员的自白！,安小成,2017.07.30 01:55:08,"字数 2,110","阅读 4,718"
https://www.jianshu.com/p/6e5941cef089,一个混迹健身房两年的“老油条”的一些小经验（三十八）,安小成,2016.07.11 09:59:10,"字数 1,582","阅读 1,169"
https://www.jianshu.com/p/2b37c2f24353,一个混迹健身房两年的“老油条”的一些小经验（十）,安小成,2016.06.11 16:11:01,"字数 1,724","阅读 1,447"
https://www.jianshu.com/p/24fbbd8fc3b4,《爱乐之城》，一碗音乐鸡汤，喝完肚子饿了,娃子哥,2017.02.18 11:23:51,"字数 3,257",阅读 891
https://www.jianshu.com/p/63c97809bba1,《爱乐之城》观后感,爱吃柚子的铁柱同学,2017.04.02 01:44:24,"字数 1,683","阅读 9,571"
https://www.jianshu.com/p/abf90dce45ed,《爱乐之城》——你和梦想之间还差几个心爱之人？,拙琢,2017.02.27 16:49:54,"字数 5,876",阅读 689
https://www.jianshu.com/p/0728c73033d0,步入职场前你应该明白的道理，看了不会吃亏！,赚钱养佳,2020.07.04 19:41:01,"字数 1,637",阅读 607
https://www.jianshu.com/p/6a168f6671a7,知乎高赞话题--- 有哪些应该坚持的好习惯？,赚钱养佳,2020.07.02 13:38:00,"字数 1,718",阅读 711
https://www.jianshu.com/p/01721f639924,C++必懂的基本概念,少帅yangjie,2017.12.02 15:01:28,"字数 11,664","阅读 1,778"
https://www.jianshu.com/p/620448dcc81a,深入探索C++对象模型,Mr希灵,2016.04.21 16:43:43,"字数 7,715","阅读 2,585"
https://www.jianshu.com/p/538ffcce51fd,可可西里,幻想未满,2017.03.26 23:03:19,字数 36,阅读 51
https://www.jianshu.com/p/ceb077e6160a,高年级实习生,幻想未满,2017.03.24 23:00:18,字数 19,阅读 126
https://www.jianshu.com/p/a57542e5989b,effecttive c++ 笔记,Mr希灵,2016.05.25 21:07:14,"字数 10,643","阅读 1,306"
https://www.jianshu.com/p/dcfd1679c5bb,爱乐之城：再见时，必当会心一笑,只想做个快乐且有趣的姑娘,2017.03.17 22:50:44,"字数 2,372",阅读 62
https://www.jianshu.com/p/254b36a990be,Android Studio 4.0 正式版发布,谷歌开发者,2020.06.10 11:45:44,"字数 3,486","阅读 5,481"
https://www.jianshu.com/p/62c6249e6751,有关《爱乐之城》,天使的小椅子,2017.02.20 22:04:13,"字数 2,680",阅读 112
https://www.jianshu.com/p/6687da32df50,又是傍晚,北默,2016.07.23 10:20:02,字数 427,阅读 190
https://www.jianshu.com/p/6a0188863d45,前沿干货：BCG全球科技金融的发展趋势（43页完整PPT）,清大创融小助手,2017.03.15 16:10:44,字数 201,阅读 168
https://www.jianshu.com/p/b03dfd799b48,操作系统知识梳理,Moonsmile,2017.01.26 01:56:21,"字数 10,027","阅读 1,188"
https://www.jianshu.com/p/56169b093261,北林 -- 操作系统复习,仰望星空的先生,2017.06.27 12:27:33,"字数 10,543","阅读 1,746"
https://www.jianshu.com/p/3e22d2ad470f,Android开发5年，想跟大家聊聊我眼中的35岁定律,Android小调,2020.06.09 22:24:26,"字数 9,077",阅读 184
https://www.jianshu.com/p/dd7c78ee6bbf,Ensemble Classifiers,SeanC52111,2020.04.21 17:14:57,字数 6,阅读 27
https://www.jianshu.com/p/68975031e819,探索性的数据分析,SeanC52111,2020.06.19 19:37:35,字数 443,阅读 21
https://www.jianshu.com/p/3b4de6078133,大数据中的统计,SeanC52111,2020.05.24 15:55:34,"字数 1,642",阅读 55
https://www.jianshu.com/p/c7ac6899e6ab,常见C++面试题及基本知识点总结（一）,breakfy,2017.02.19 15:36:59,"字数 17,065","阅读 1,283"
https://www.jianshu.com/p/d8b90b43aba9,庞氏骗局邪说,三福弗朗西斯,2020.04.01 20:01:32,字数 776,阅读 67
https://www.jianshu.com/p/f021b44ebdda,花儿,三福弗朗西斯,2020.04.03 19:56:10,字数 772,阅读 119
https://www.jianshu.com/p/b48cf5bd0735,No.30 见令如见君——《宠妃无度：暴君的药引》,九库文学网,2015.12.01 09:49:57,"字数 3,117",阅读 153
https://www.jianshu.com/p/eb9105b1f2e1,汀鎏金口红教你打造人鱼姬色，让你美出新高度,时尚小达人,2017.10.23 18:06:32,字数 474,阅读 266
https://www.jianshu.com/p/67523c324591,答案,爱吃柚子的铁柱同学,2020.01.04 12:47:58,"字数 1,583",阅读 16
https://www.jianshu.com/p/89cfa38e68c9,《失乐园》读后感,爱吃柚子的铁柱同学,2020.02.06 23:34:58,字数 872,阅读 87
https://www.jianshu.com/p/8176df1e637d,南方这个季节适合爬山,大表姐zl,2017.11.17 17:07:58,字数 0,阅读 106
https://www.jianshu.com/p/a23cfc8c16b9,我把Github上标星35K+的最新Android核心知识整合成了一个PDF文档,Android小调,2020.06.16 17:01:17,"字数 1,358",阅读 186
https://www.jianshu.com/p/4bd870099a82,你觉得Android又凉了？那带你看下2020年Android开发的前景如何？,Android开发架构师,2020.05.22 21:59:12,"字数 1,564","阅读 2,986"
https://www.jianshu.com/p/548d6ad3c728,大专学历进阿里，原因除了众所周知的优秀，还有主动加班干到深夜,Android小调,2020.06.16 20:00:12,"字数 3,083",阅读 35
https://www.jianshu.com/p/83bfa26d341f,《驴得水》观后有气,拙琢,2016.11.19 20:48:25,字数 401,阅读 126
https://www.jianshu.com/p/2dd68f31e64f,职言区大佬道出20条互联网真相：996常态，打工风险小，35不可怕,Android小调,2020.06.16 19:51:25,"字数 3,083",阅读 25
https://www.jianshu.com/p/adad4061ebee,《爱乐之城》| 披荆斩棘前行，至少还有梦想,惊晏,2017.02.19 18:44:39,"字数 2,950",阅读 412
https://www.jianshu.com/p/a0287573fb80,心平气和看电影,拙琢,2016.12.21 00:31:59,"字数 3,406",阅读 83
https://www.jianshu.com/p/c23de2de8aa5,《都挺好》确定不是《西游记》？,娃子哥,2019.04.17 18:29:33,"字数 1,367",阅读 152
https://www.jianshu.com/p/1c71b7749213,再谈《都挺好》——都市版的《西游记》,娃子哥,2019.04.19 17:08:26,"字数 1,795",阅读 103
https://www.jianshu.com/p/b48b3f5e2946,《爱乐之城》:I aways love you.,安之安之好安之,2017.02.18 02:22:45,"字数 1,272",阅读 167
https://www.jianshu.com/p/56c959b8ecf0,30岁以后，搞Android已经没有前途,今日Android,2020.07.18 21:12:12,"字数 1,023",阅读 370
https://www.jianshu.com/p/dc9369c2c409,一个员工的离职成本，很恐怖！,code小生,2020.07.01 20:41:45,"字数 2,090",阅读 180
https://www.jianshu.com/p/c494fe7352ab,Android酷炫实用的开源框架（UI框架）,jett老师,2020.07.15 16:02:54,"字数 1,502",阅读 473
https://www.jianshu.com/p/1ac80e3a3d32,青葱新媒体旗下品牌 sleeso实力瘦––新品燕窝防弹奶茶，即将上市！,时尚小达人,2020.04.16 18:13:41,字数 328,阅读 238
https://www.jianshu.com/p/6e9e7676dfd5,青葱新媒体CEO桑兮兮 莅临彭氏（惠州）实业发展有限公司 参观考察,时尚小达人,2020.04.16 18:12:38,字数 544,阅读 27
https://www.jianshu.com/p/cd6317b6246a,产品定位及品牌营销策略解析        （付爱宝柚色口红）,特种兵金色年华,2017.10.18 23:16:06,"字数 4,391","阅读 1,630"
https://www.jianshu.com/p/0c10c8400df1,时尚达人必备鎏金口红，千人千色性感温变,时尚小达人,2017.11.01 11:50:55,字数 458,阅读 95
https://www.jianshu.com/p/d72f0411efdb,汀鎏金口红教你如何打造变色性感红唇,时尚小达人,2017.10.23 18:04:36,字数 483,阅读 180
https://www.jianshu.com/p/1667fde36090,汀鎏金焕彩变色口红测评来袭,时尚小达人,2017.11.09 17:51:18,字数 935,阅读 139
https://www.jianshu.com/p/460abab45222,我的第一个粉,猫七爱分享,2020.04.20 19:03:15,"字数 1,027","阅读 5,626"
https://www.jianshu.com/p/4af85f77ba7d,汀鎏金幻彩变色口红一抹百变，千人千色,时尚小达人,2017.10.23 18:01:26,字数 375,阅读 179
https://www.jianshu.com/p/3626cffcf106,推荐一个专栏：如何快速成长为一名技术专家,仰望星空的先生,2018.07.31 16:59:57,字数 210,阅读 116
https://www.jianshu.com/p/4319a94be890,初惑：计算机领域技术方向的选择,仰望星空的先生,2018.08.06 11:51:55,"字数 2,984",阅读 504
https://www.jianshu.com/p/ed9210cd5c2d,愿无岁月可回头，且以深情共白首。,雨墨青樯,2017.09.10 13:41:24,字数 841,阅读 56
https://www.jianshu.com/p/235f434c2e29,国足胜韩国，这些品牌都做了什么？,文案馆,2017.03.24 14:50:18,字数 227,阅读 24
https://www.jianshu.com/p/1296a5df9ecf,无人机图片物体检测baseline,Moonsmile,2019.05.14 12:01:07,"字数 1,114",阅读 217
https://www.jianshu.com/p/af8598b91b81,操作系统复习（自用）6,ZoeyeoZ,2015.07.02 17:22:53,"字数 9,252","阅读 1,496"
https://www.jianshu.com/p/55eedf6e5e65,旷世Objects365数据集----类别对照表,Moonsmile,2019.05.29 10:20:30,"字数 2,343","阅读 1,343"
https://www.jianshu.com/p/31864e23c70d,2017-07-07,喵喵_fe26,2017.07.07 05:05:16,字数 623,阅读 25
https://www.jianshu.com/p/0bde1a558d49,愿你所有隐秘，终入天堂,白卿诺依,2017.04.12 16:37:56,"字数 2,487",阅读 110
https://www.jianshu.com/p/61ef6d5df4d2,每年到这个时候，身边就会有很多人开始咳嗽、咳痰、流鼻涕、打喷嚏的，有些是感冒、有些是哮喘、有些是气管炎，有些的鼻炎，还有的是季节性咳嗽。﻿﻿﻿听的人难受，病的人更不舒服，如果你身边有这样的朋友，就把这篇文章发给他吧，一用一个准儿！﻿﻿﻿1﻿风寒咳嗽﻿白萝卜蜂蜜﻿﻿主要表现：咳嗽声重、咽痒、吐稀痰，伴有头痛、鼻塞、流清涕、怕冷及发烧等。﻿白萝卜品味辛甘，可以辅助治疗多种疾病。既能理气化痰、生津止咳，还可补肾益气、缓解咳嗽。﻿﻿蜂蜜味甘，具有补中缓急，润肺止咳，润肠燥、解毒、美容养颜等功效，二者搭配起来，可谓是缓解咳嗽症状的绝佳方法。﻿做法﻿先取一个白萝卜，洗净去皮；将萝卜切成丁；取半瓶蜂蜜，将切好的萝卜粒倒入蜂蜜中。过2个小时，把这种萝卜蜂蜜汁倒出一大汤匙，以温水稀释，一天饮用4-5次，从次日起咳嗽症状就能缓解，此方法对于气喘也有一定效果。﻿2﻿风寒感冒﻿烤橘子﻿﻿吃烤橘子能镇咳祛痰，这主要还是橘皮的作用，烤橘子可除去鲜橘皮的刺激气味，并使其有效成分含量相对增加。烤橘子既不影响口感和营养价值，又能增强化痰镇咳之功。﻿﻿烤橘子对风寒感冒引起的咳嗽效果佳，其主要表现有：咳嗽声低、痰多白沫、形寒肢冷、流清涕。﻿做法﻿将橘子洗净后放在40℃~50℃的开水中浸泡3分钟，用布擦干后烤至微焦，每天早、午、晚各食用1个(带皮)。﻿﻿3﻿肺火旺盛咳嗽﻿蒸冰糖雪梨汁﻿梨润肺清热，生津止渴，与冰糖同用，增强润沛止咳作用，可治疗肺燥咳嗽、干咳无痰、唇干咽干等症，特别适合秋天食用。﻿﻿﻿﻿﻿﻿﻿做法﻿将雪梨去皮，切开顶部，用勺子挖掉内核，中间放入冰糖，放回顶盖，将雪梨放入蒸锅内蒸30分钟左右，就能吃了。要坚持食用几次才可见效。﻿4﻿晨起咳嗽﻿鸡蛋花蜂蜜﻿﻿蜂蜜水可以缓解咳嗽，如果再加上鸡蛋，可能效果更好。﻿做法﻿将一个鸡蛋加滚烫开水冲成蛋花，待稍冷却后加入蜂蜜1勺，滴入香油少许，每天早上空腹喝下，喝10~15天能够见效。﻿5﻿夜里咳嗽﻿芝麻冰糖水﻿﻿﻿﻿﻿﻿﻿芝麻味甘性平，生用偏凉，质油多润，能养肺肾，与冰糖合用冲服滋阴润燥止咳，对内伤燥咳较好。﻿﻿﻿﻿﻿﻿﻿做法﻿生芝麻15克，冰糖10克，芝麻与冰糖共放碗中，开水冲饮。﻿6﻿体虚咳嗽﻿糖水冲鸡蛋﻿﻿平时身体就比较虚弱，一旦发生咳嗽，长时间不愈。﻿做法﻿将鸡蛋打入碗中，搅匀，用50克白糖加半碗水煮沸，趁热冲蛋，搅和，再准备鲜姜适量榨汁，倒入冲好的蛋汤中，每天早晚各服1次。﻿7﻿秋咳不止﻿冰糖大蒜水﻿秋分之后开始咳嗽的人，不应该用吃梨的方法来缓解。因为梨性寒，容易加重患者体内的寒气。患者如果舌苔较白，咳出的痰稀薄，可以用这个方法。﻿﻿﻿﻿﻿﻿﻿做法﻿准备7-10瓣大蒜，捣碎后放在碗里，并在碗中加入水，放上一粒冰糖，最后加上盖子拿到锅里去蒸。﻿﻿大火烧开后转成小火蒸15分钟就可以。当碗里的水不烫了就喝下去。大蒜可以不吃，每天喝2-3次即可去咳。﻿8﻿半夜咳、鸡鸣咳﻿排痰为主，良方送上﻿﻿一些中老年人，有半夜或鸡鸣时咳嗽的毛病，一番咳嗽后，又接着睡着了。细心的人会发现，这种咳嗽多有痰液。这时最好慢慢起身，坐直，喝一杯温开水，稀释痰液利于排痰。﻿做法﻿取熟地、苏子各15克，肉桂、白芥子、鹿角胶各12克，炮姜、麻黄、米壳各10克，五味子9克，炙甘草6克，水煎，每日1剂，晨起服用，服用6剂后，咳嗽一般会明显减轻。﻿9﻿感冒﻿香苏散﻿﻿﻿﻿﻿﻿做法﻿取紫苏叶5克，陈皮、香附各4克，炙甘草2.5克，荆芥、秦艽、防风、蔓荆子各3克。﻿10﻿感冒初愈﻿喝碗山药粥﻿﻿有些体质虚弱的人在感冒痊愈后，仍然会有乏力、精神倦怠、食欲不佳等表现，这个时候我推荐喝山药粥，山药用鲜品、干品均可。﻿﻿山药是常用的药材，味甘平，是一种性质平和的滋补脾、肺、肾的食物。另外，妇女常吃山药粥，补益颇多，可健脾止带。但是，要注意的是，山药有收涩的作用，故大便燥结者不宜食用。﻿做法﻿选山药60克，粳米100克。把山药剥皮后切成小块，与粳米一同放入水中煮熟，加入适量白糖即可食用，每天喝上一小碗就可以了。﻿11﻿咽喉炎﻿梅花绿茶﻿﻿﻿﻿﻿﻿﻿咽炎分为急性和慢性两种。慢性咽炎可以试试这个方法来调理。﻿绿茶能清热解毒，抗菌消炎；﻿梅花对于慢性咽喉炎改善局部不适症状很有帮助；﻿玉蝴蝶有清肺利咽、疏肝和胃的作用；﻿冰糖能润喉养肺。﻿四者合用，质地清纯，效果可信，无毒性。﻿﻿做法﻿用绿茶、玉蝴蝶（切碎）、绿梅花各3克，冰糖适量，用沸水冲泡，代茶饮。﻿12﻿咽炎急性发作﻿桔梗汤﻿﻿中医认为，桔梗和甘草有清肺、排脓血、甘温泻火的作用，葱白有抗菌、解毒功效，三者结合便可缓解咽炎。注意此期间不要吃辛辣食物，多饮淡盐开水。﻿做法﻿取桔梗6克、甘草3克、葱白2棵，先将锅中加水1000毫升并烧开，然后将桔梗、甘草放入锅内煮5分钟，再加入葱白焖2分钟即可。﻿﻿【用法】咽炎急性发作的时候，将汤汁趁热饮用，每日早晚各1次。﻿13﻿老慢支﻿醋泡杏仁﻿﻿﻿﻿﻿﻿﻿有老慢支的的人，要注意戒烟，危重患者定时变换体位，轻轻按摩患者胸背，可以促使痰液排出。﻿﻿也可以在伏天做一些醋泡杏仁，以后来吃。杏仁、冰糖和醋都有一定镇咳平喘作用。需要提示的是，要去药店购买苦杏仁，超市中的甜杏仁治疗功效很小。一天四颗的量刚好。﻿﻿做法﻿杏仁400颗，初伏第一天用醋加冰糖泡之，大约泡100天。每天清晨空腹服下4颗，另饮少许醋，可治老慢支。﻿14﻿寒性哮喘﻿姜豆豉膏当零食﻿加入桑叶、青蒿等中药一同发酵而成的淡豆豉（药用），对驱寒治哮喘有着立竿见影的效果。用淡豆豉做成的姜豆豉膏，能治疗哮喘、支气管炎。﻿做法﻿准备干姜30克、淡豆豉15克、饴糖250克、植物油少许，干姜、淡豆豉加水用文火煎煮，每30分钟取汁1次，共取2次。﻿﻿混合两次液汁用文火煎浓，然后加饴糖搅匀，继续用文火煎熬至用筷子能挑起糖丝时停火。﻿﻿将浓汁倒入涂有植物油的盘内，摊平，稍凉，用刀划成若干小块，当零食每天吃几块。﻿15﻿过敏性鼻炎﻿御医金方辩证用﻿﻿﻿﻿﻿﻿﻿乾隆御医治鼻炎药方仍实用乾隆年代，宫廷有个御医叫黄元御，他善于治过敏性鼻炎，而他在诊病时往往是根据患者的鼻涕开方子。﻿做法﻿【清鼻涕方】开桔梗9克、元参9克、杏仁9克、橘皮9克、法半夏9克、茯苓9克、甘草6克、生姜9克。﻿﻿【黄鼻涕方】五味子5克、生石膏9克、杏仁9克、法半夏9克、元参9克、茯苓9克、桔梗9克、生姜9克。﻿﻿【用法】用水泡半个小时，熬药时水开15分钟即可，一日喝两次三次都可以，一服药煎两次就可以了。﻿﻿【注意】黄元御的方子相对比较安全，大家可以在医生的指导下尝试服用。如果吃到第三服还不见效，那就说明药不对症，应停药，孕妇不可尝试，小孩子的用量减一半就可以了。﻿16﻿鼻炎﻿菊花蜜外涂﻿﻿做法﻿先将蜂蜜200克倒入一容器中，放上净菊花瓣100克，盖好，置于锅内，用水蒸10分钟。﻿﻿这时菊花瓣已全部烂熟于蜂蜜中，再加入菊花瓣100克，盖好后又蒸10分钟，冷却后搅匀即成菊花蜜。﻿﻿【用法】用的时候，用消毒棉签蘸菊花蜜涂在鼻腔黏膜上，量不需多，每天涂擦3-4次即可，连用1个月可很好缓解症状。﻿﻿﻿我们致力于保护作者版权，内容来自网络，因无法核实出处，如有侵权，请联系我们删除！,读书使人优美,2016.11.16 15:17:25,"字数 2,712","阅读 4,696"
